step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
489,CASH_OUT,7515624.63,C319141085,7515624.63,0.0,C1942668370,0.0,7515624.63,1
272,CASH_OUT,166972.46,C1729423257,166972.46,0.0,C1949981498,9314.02,176286.48,1
131,TRANSFER,2540410.33,C479192985,2540410.33,0.0,C1723011411,0.0,0.0,1
687,CASH_OUT,398157.05,C1880789333,398157.05,0.0,C1819185781,703136.65,1101293.69,1
724,CASH_OUT,200482.72,C1284823320,200482.72,0.0,C1482507744,254271.49,454754.21,1
75,TRANSFER,755813.12,C1153451347,755813.12,0.0,C450761826,0.0,0.0,1
248,TRANSFER,65761.13,C1565735619,65761.13,0.0,C2066417026,0.0,0.0,1
95,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,1
731,TRANSFER,508929.61,C533095346,508929.61,0.0,C1301226150,0.0,0.0,1
583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,1
730,CASH_OUT,3191058.32,C1185153589,3191058.32,0.0,C978277137,161350.38,3352408.69,1
600,CASH_OUT,540154.62,C114974611,540154.62,0.0,C1780714769,533832.92,1073987.54,1
120,TRANSFER,746518.21,C1049419908,746518.21,0.0,C713376763,0.0,0.0,1
737,CASH_OUT,1281113.84,C1346995049,1281113.84,0.0,C1049862186,0.0,1281113.84,1
722,TRANSFER,59263.88,C2141452552,59263.88,0.0,C1620015007,0.0,0.0,1
576,CASH_OUT,451399.66,C1511096245,451399.66,0.0,C544317728,215513.02,666912.68,1
68,CASH_OUT,3512572.72,C451243683,3512572.72,0.0,C958253769,111846.62,3624419.34,1
566,TRANSFER,92641.52,C906878138,92641.52,0.0,C1727290928,0.0,0.0,1
67,TRANSFER,106460.7,C432380223,106460.7,0.0,C1583623584,0.0,0.0,1
452,TRANSFER,624015.52,C1477586121,624015.52,0.0,C2081301197,0.0,0.0,1
401,CASH_OUT,1806516.34,C1142691202,1806516.34,0.0,C1363990077,0.0,1806516.34,1
533,CASH_OUT,3439121.37,C1650955113,3439121.37,0.0,C2091086284,67310.12,3506431.49,1
501,CASH_OUT,772379.36,C533533320,772379.36,0.0,C1635587214,501817.89,1274197.25,1
51,CASH_OUT,361460.79,C136533160,361460.79,0.0,C178151720,991487.78,1352948.57,1
569,CASH_OUT,577301.73,C857985850,577301.73,0.0,C1545652297,0.0,577301.73,1
694,TRANSFER,21358.8,C146707584,21358.8,0.0,C770227630,0.0,0.0,1
172,CASH_OUT,70072.66,C1634834967,70072.66,0.0,C1403933655,519712.34,589784.99,1
690,TRANSFER,3887853.15,C804681656,3887853.15,0.0,C753327300,0.0,0.0,1
672,TRANSFER,234787.38,C1526831204,234787.38,0.0,C801426364,0.0,0.0,1
46,TRANSFER,82971.91,C1603043156,82971.91,0.0,C898953864,0.0,0.0,1
65,TRANSFER,126690.14,C498025851,126690.14,0.0,C892311426,0.0,0.0,1
9,TRANSFER,1055.0,C666486325,1055.0,0.0,C279565067,0.0,0.0,1
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1
208,CASH_OUT,134861.82,C246939575,134861.82,0.0,C1715366511,0.0,134861.82,1
404,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1
136,TRANSFER,1457343.37,C1105946611,1457343.37,0.0,C704248437,0.0,0.0,1
446,CASH_OUT,171878.27,C1056720143,171878.27,0.0,C1846017772,217898.19,389776.45,1
474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,1
500,CASH_OUT,21832.43,C1802633720,21832.43,0.0,C1187210067,36801.19,58633.62,1
211,CASH_OUT,157137.97,C860207877,157137.97,0.0,C792885931,3163298.04,3320436.01,1
208,CASH_OUT,4815187.09,C2087122635,4815187.09,0.0,C73237279,370304.5,5185491.59,1
678,TRANSFER,194876.96,C483764611,194876.96,0.0,C1709387951,0.0,0.0,1
712,CASH_OUT,135977.23,C1552242254,135977.23,0.0,C1103234396,314329.11,450306.34,1
230,CASH_OUT,1112204.51,C2114695453,1112204.51,0.0,C1134558606,0.0,1112204.51,1
292,CASH_OUT,362335.05,C48088685,362335.05,0.0,C1562137576,509388.64,871723.69,1
283,TRANSFER,843174.04,C231514009,843174.04,0.0,C1037718749,0.0,0.0,1
597,CASH_OUT,517183.38,C1850286862,517183.38,0.0,C1837027614,0.0,517183.38,1
589,TRANSFER,164296.85,C1886638002,164296.85,0.0,C1463059091,0.0,0.0,1
318,CASH_OUT,756426.12,C1801267260,756426.12,0.0,C1693181403,1612984.89,2369411.01,1
455,TRANSFER,7618.49,C1155509146,7618.49,0.0,C1138077225,0.0,0.0,1
452,TRANSFER,7578130.45,C1538555812,7578130.45,0.0,C1230453143,0.0,0.0,1
150,TRANSFER,119454.86,C1944439526,119454.86,0.0,C525813177,0.0,0.0,1
66,TRANSFER,107188.41,C1876689114,107188.41,0.0,C1824138036,0.0,0.0,1
526,TRANSFER,377038.53,C57383792,377038.53,0.0,C474654746,0.0,0.0,1
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1
51,CASH_OUT,202887.77,C1064820575,202887.77,0.0,C26411328,0.0,202887.77,1
594,TRANSFER,389250.9,C1292366795,389250.9,0.0,C1609670189,0.0,0.0,1
374,CASH_OUT,54725.54,C504247900,54725.54,0.0,C1327566148,0.0,54725.54,1
392,CASH_OUT,193706.98,C179138153,193706.98,0.0,C183491570,18047571.21,19642021.17,1
674,CASH_OUT,306505.03,C1205102139,306505.03,0.0,C125162058,0.0,306505.03,1
59,CASH_OUT,1367340.03,C954658479,1367340.03,0.0,C845870432,296833.6,1664173.63,1
404,TRANSFER,540914.12,C935920556,540914.12,0.0,C332143191,0.0,0.0,1
519,TRANSFER,21738.98,C811362525,21738.98,0.0,C1819509063,0.0,0.0,1
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.0,C1976114093,0.0,0.0,1
116,TRANSFER,522465.43,C61912705,522465.43,0.0,C539442999,0.0,0.0,1
342,CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1
47,TRANSFER,156011.24,C1496997212,156011.24,0.0,C1588957214,0.0,0.0,1
67,CASH_OUT,42513.08,C263309564,42513.08,0.0,C1511183581,0.0,42513.08,1
18,CASH_OUT,1102133.9,C1213142549,1102133.9,0.0,C1880832297,306228.56,1408362.45,1
230,TRANSFER,48078.85,C80387919,48078.85,0.0,C1965664830,0.0,0.0,1
674,TRANSFER,10000000.0,C200219666,16250438.78,6250438.78,C2086144828,0.0,0.0,1
649,TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1
242,TRANSFER,428174.7,C1226178731,428174.7,0.0,C1507357028,0.0,0.0,1
119,TRANSFER,1082718.08,C645925104,1082718.08,0.0,C916906045,0.0,0.0,1
688,TRANSFER,676913.69,C1687942952,676913.69,0.0,C2049734595,0.0,0.0,1
185,CASH_OUT,489111.71,C13133060,489111.71,0.0,C229005424,0.0,489111.71,1
175,CASH_OUT,87622.5,C890173337,87622.5,0.0,C1148930688,262099.92,349722.42,1
648,TRANSFER,1005346.72,C278258075,1005346.72,0.0,C28830193,0.0,0.0,1
462,CASH_OUT,167743.93,C1955616732,167743.93,0.0,C1170488365,219716.29,387460.22,1
542,CASH_OUT,7469051.14,C1841900359,7469051.14,0.0,C1129100193,94820.42,7563871.56,1
327,TRANSFER,146729.67,C1943481220,146729.67,0.0,C676856624,0.0,0.0,1
222,CASH_OUT,1338487.47,C1574469081,1338487.47,0.0,C528477947,0.0,1338487.47,1
312,TRANSFER,608290.12,C1988957761,608290.12,0.0,C133170874,0.0,0.0,1
594,TRANSFER,217357.58,C1194128731,217357.58,0.0,C525809743,0.0,0.0,1
572,CASH_OUT,210952.24,C1444150891,210952.24,0.0,C468200037,21234.55,232186.8,1
596,CASH_OUT,196385.55,C249207419,196385.55,0.0,C1620122433,0.0,196385.55,1
106,TRANSFER,2231.46,C170266679,2231.46,0.0,C2133347282,0.0,0.0,1
703,TRANSFER,6498297.7,C1720178910,6498297.7,0.0,C322380690,0.0,0.0,1
430,TRANSFER,3302492.95,C2115449921,3302492.95,0.0,C314077583,0.0,0.0,1
670,CASH_OUT,2113271.99,C1131491121,2113271.99,0.0,C1812574697,1444605.24,3557877.23,1
94,TRANSFER,445257.43,C1313587911,445257.43,0.0,C1637506717,0.0,0.0,1
198,TRANSFER,152961.49,C1313940667,152961.49,0.0,C518686874,0.0,0.0,1
421,CASH_OUT,10000000.0,C1505056771,10000000.0,0.0,C1036108574,1886102.76,11886102.76,1
316,CASH_OUT,1825908.12,C1679134628,1825908.12,0.0,C1851310686,0.0,1825908.12,1
666,TRANSFER,113336.41,C1184786020,113336.41,0.0,C1519560642,0.0,0.0,1
228,TRANSFER,1323909.85,C174356762,1323909.85,0.0,C1545375198,0.0,0.0,1
86,TRANSFER,6972164.97,C384245570,6972164.97,0.0,C898480186,0.0,0.0,1
18,TRANSFER,1974352.3,C745648946,1974352.3,0.0,C1091334879,0.0,0.0,1
736,TRANSFER,3912252.81,C1027836426,3912252.81,0.0,C1420360945,0.0,0.0,1
352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1
726,CASH_OUT,2216437.25,C1860220594,2216437.25,0.0,C1149224320,6843369.97,9059807.22,1
55,TRANSFER,309254.05,C1323797959,309254.05,0.0,C986375360,0.0,0.0,1
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1
38,TRANSFER,360688.3,C739289668,360688.3,0.0,C432663857,0.0,0.0,1
274,CASH_OUT,131594.12,C1492492778,131594.12,0.0,C570708188,0.0,131594.12,1
274,TRANSFER,529659.95,C1058371730,529659.95,0.0,C1045155067,0.0,0.0,1
6,CASH_OUT,25975.86,C1004271827,25975.86,0.0,C451934410,98152.0,28041.27,1
502,CASH_OUT,1673066.07,C386160700,1673066.07,0.0,C1099214627,3680384.06,5353450.13,1
722,CASH_OUT,21960.02,C1265063091,21960.02,0.0,C730907439,0.0,21960.02,1
39,CASH_OUT,2070814.27,C1115361466,2070814.27,0.0,C521252518,0.0,2070814.27,1
105,CASH_OUT,2988103.3,C1655503661,2988103.3,0.0,C1811125343,1402954.55,4391057.85,1
12,TRANSFER,2007.0,C439464764,2007.0,0.0,C562360384,0.0,0.0,1
437,TRANSFER,3200270.32,C42995326,3200270.32,0.0,C1947251824,0.0,0.0,1
461,CASH_OUT,226689.16,C98982423,226689.16,0.0,C229328572,173244.92,399934.08,1
608,TRANSFER,10000000.0,C1926590870,10780687.45,780687.45,C454462706,0.0,0.0,1
34,CASH_OUT,30917.39,C1257352420,30917.39,0.0,C984948607,339926.42,370843.82,1
516,TRANSFER,414794.23,C266064444,414794.23,0.0,C33901229,0.0,0.0,1
576,CASH_OUT,511389.5,C399946871,511389.5,0.0,C529880237,0.0,511389.5,1
718,CASH_OUT,9749042.95,C1139926828,9749042.95,0.0,C1698433621,213495.23,9962538.18,1
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1
342,CASH_OUT,253261.36,C1059771191,253261.36,0.0,C1382936824,0.0,253261.36,1
438,TRANSFER,60274.87,C609191731,60274.87,0.0,C613117727,0.0,0.0,1
58,TRANSFER,1789155.73,C1979185568,1789155.73,0.0,C1873285106,0.0,0.0,1
459,TRANSFER,277611.08,C1304518547,277611.08,0.0,C230736806,0.0,0.0,1
201,CASH_OUT,2477661.97,C959116993,2477661.97,0.0,C2073813717,25166.02,2502828.0,1
447,TRANSFER,3339489.46,C1632929877,3339489.46,0.0,C2080860593,0.0,0.0,1
326,CASH_OUT,424962.9,C191725289,424962.9,0.0,C1157386392,322327.23,747290.13,1
694,TRANSFER,186567.41,C1875051976,186567.41,0.0,C50809455,0.0,0.0,1
537,TRANSFER,340119.98,C1649956184,340119.98,0.0,C2125667405,0.0,0.0,1
103,CASH_OUT,639468.22,C765437817,639468.22,0.0,C799703422,185390.74,824858.96,1
270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,1
115,TRANSFER,1844357.26,C1543576546,1844357.26,0.0,C1140609516,0.0,0.0,1
392,CASH_OUT,542393.87,C542918191,542393.87,0.0,C308665195,0.0,542393.87,1
6,TRANSFER,33332.86,C2025652936,33332.86,0.0,C1662235713,0.0,0.0,1
620,CASH_OUT,18405.16,C1507419598,18405.16,0.0,C579399811,803683.91,822089.07,1
645,CASH_OUT,1576874.04,C1029506944,1576874.04,0.0,C1873712086,0.0,1576874.04,1
428,CASH_OUT,183306.21,C1642000949,183306.21,0.0,C2070997054,0.0,183306.21,1
480,CASH_OUT,146743.13,C705070035,146743.13,0.0,C1831159717,140211.84,286954.97,1
544,TRANSFER,179997.78,C1298652940,179997.78,0.0,C2071037920,0.0,0.0,1
236,TRANSFER,1418198.25,C1215045618,1418198.25,0.0,C797703296,0.0,0.0,1
131,CASH_OUT,2540410.33,C1229867171,2540410.33,0.0,C985114937,0.0,2301330.2,1
739,CASH_OUT,176549.59,C1566996689,176549.59,0.0,C886844880,409531.17,586080.76,1
4,CASH_OUT,169941.73,C2026325575,169941.73,0.0,C1394526584,0.0,169941.73,1
285,CASH_OUT,752639.78,C1541138179,752639.78,0.0,C810413951,290612.69,1043252.47,1
691,TRANSFER,1518718.03,C933837794,1518718.03,0.0,C1981005862,0.0,0.0,1
88,CASH_OUT,4022408.76,C987446721,4022408.76,0.0,C1981613973,4542879.5,8565288.26,1
282,CASH_OUT,8091.78,C1510812683,8091.78,0.0,C637384510,272960.57,281052.35,1
133,TRANSFER,16274.51,C532758162,16274.51,0.0,C1844648753,0.0,0.0,1
244,CASH_OUT,2468740.94,C718874269,2468740.94,0.0,C230952140,0.0,2468740.94,1
489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1
357,TRANSFER,2239461.29,C972148639,2239461.29,0.0,C1247043439,0.0,0.0,1
440,TRANSFER,1102791.66,C1870904477,1102791.66,0.0,C1042117243,0.0,0.0,1
652,CASH_OUT,92043.22,C784347509,92043.22,0.0,C1769542876,3090723.25,3182766.47,1
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1
270,TRANSFER,14992.14,C925134065,14992.14,0.0,C1757598776,0.0,0.0,1
193,CASH_OUT,266351.6,C1473906713,266351.6,0.0,C1133952211,0.0,266351.6,1
312,TRANSFER,10000000.0,C1562962865,16580427.81,6580427.81,C964933148,0.0,0.0,1
738,TRANSFER,114490.39,C983453370,114490.39,0.0,C1060799549,0.0,0.0,1
523,TRANSFER,25819.42,C1090051893,25819.42,0.0,C1403321467,0.0,0.0,1
250,CASH_OUT,52795.24,C1228128908,52795.24,0.0,C250338207,61166.14,113961.38,1
48,TRANSFER,5489302.04,C806769154,5489302.04,0.0,C519182481,0.0,0.0,1
64,TRANSFER,17051.69,C759912226,17051.69,0.0,C287309829,0.0,0.0,1
603,CASH_OUT,1778520.7,C72958099,1778520.7,0.0,C1226050355,0.0,1778520.7,1
68,TRANSFER,281743.12,C2139323336,281743.12,0.0,C1787061281,0.0,0.0,1
468,CASH_OUT,1165187.89,C1626151700,1165187.89,0.0,C184686299,0.0,1165187.89,1
592,TRANSFER,369306.87,C137478420,369306.87,0.0,C100691765,0.0,0.0,1
576,CASH_OUT,884821.37,C1865310403,884821.37,0.0,C1762365059,1628388.92,2513210.29,1
583,CASH_OUT,459378.91,C1292819239,459378.91,0.0,C1301956941,1277879.14,1737258.05,1
351,TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1
273,TRANSFER,103078.52,C1724879922,103078.52,0.0,C728668261,0.0,0.0,1
177,CASH_OUT,239556.06,C45982560,239556.06,0.0,C1554818720,1726925.54,1966481.6,1
618,CASH_OUT,153870.09,C219912505,153870.09,0.0,C1994974381,333695.5,487565.59,1
204,TRANSFER,79938.47,C421862868,79938.47,0.0,C1976548052,0.0,0.0,1
214,TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,1
659,TRANSFER,1423627.83,C552198318,1423627.83,0.0,C341414106,0.0,0.0,1
35,CASH_OUT,171788.82,C432562518,171788.82,0.0,C1529736160,19962.0,0.0,1
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1
588,TRANSFER,2709729.22,C403920383,2709729.22,0.0,C1295775030,0.0,0.0,1
131,CASH_OUT,2248584.96,C1701978189,2248584.96,0.0,C1864787656,44660.15,2293245.11,1
234,TRANSFER,80336.26,C193216124,80336.26,0.0,C753706264,0.0,0.0,1
336,CASH_OUT,170038.31,C948610987,170038.31,0.0,C1691754688,88268.89,258307.2,1
226,CASH_OUT,29174.8,C526626217,29174.8,0.0,C477310004,4093.57,33268.36,1
523,CASH_OUT,160186.79,C2096987876,160186.79,0.0,C641152271,2428183.45,2588370.25,1
653,CASH_OUT,128440.4,C1893109609,128440.4,0.0,C1681867891,1424377.87,1552818.27,1
80,CASH_OUT,42659.39,C73677947,42659.39,0.0,C1626691330,173558.43,216217.82,1
345,TRANSFER,132973.41,C1231621270,132973.41,0.0,C463737708,0.0,0.0,1
120,TRANSFER,105859.41,C1982717014,105859.41,0.0,C959776008,0.0,0.0,1
171,TRANSFER,948288.3,C664235460,948288.3,0.0,C162417333,0.0,0.0,1
211,CASH_OUT,1049232.11,C283039284,1049232.11,0.0,C451731094,3856846.36,4906078.47,1
658,CASH_OUT,619824.64,C989559547,619824.64,0.0,C537664657,1420676.78,2040501.42,1
739,CASH_OUT,156691.56,C1179416232,156691.56,0.0,C738050575,842252.15,998943.71,1
468,CASH_OUT,19952.89,C1054388169,19952.89,0.0,C1350880657,41255.75,61208.64,1
37,CASH_OUT,93083.27,C517122648,93083.27,0.0,C839403720,2466124.85,2559208.13,1
91,CASH_OUT,482679.6,C1126237876,482679.6,0.0,C842293503,0.0,482679.6,1
582,TRANSFER,305710.24,C1833008968,305710.24,0.0,C757160228,0.0,0.0,1
572,CASH_OUT,161016.65,C1403093345,161016.65,0.0,C1655653682,92806.24,253822.89,1
680,CASH_OUT,227668.22,C838079737,227668.22,0.0,C971866524,53722.04,281390.26,1
55,CASH_OUT,760625.76,C749159040,760625.76,0.0,C1749746216,128272.02,888897.78,1
252,TRANSFER,76200.04,C376760344,76200.04,0.0,C1713255424,0.0,0.0,1
71,TRANSFER,479892.04,C949573914,479892.04,0.0,C346346824,0.0,0.0,1
603,TRANSFER,4099382.36,C371063342,4099382.36,0.0,C1426227397,0.0,0.0,1
307,CASH_OUT,272187.2,C1661574690,272187.2,0.0,C1460474682,0.0,272187.2,1
427,TRANSFER,426173.04,C1427622325,426173.04,0.0,C1382020476,0.0,0.0,1
93,CASH_OUT,3206623.39,C1011158272,3206623.39,0.0,C1883340818,3449811.9,6965506.67,1
677,CASH_OUT,1600721.32,C2142600203,1600721.32,0.0,C1363796559,0.0,1600721.32,1
578,CASH_OUT,68755.57,C1983934079,68755.57,0.0,C328707077,1555552.28,1624307.85,1
74,TRANSFER,3284197.88,C103236252,3284197.88,0.0,C1710384366,0.0,0.0,1
521,CASH_OUT,525155.79,C843090294,525155.79,0.0,C1217435263,2665961.11,3191116.89,1
665,CASH_OUT,866712.19,C929434570,866712.19,0.0,C564977674,2284736.59,3151448.78,1
716,TRANSFER,1897921.7,C860413679,1897921.7,0.0,C1253519573,0.0,0.0,1
553,TRANSFER,244312.69,C1640049585,244312.69,0.0,C542321512,0.0,0.0,1
672,CASH_OUT,234787.38,C1169480265,234787.38,0.0,C971747448,3932349.43,4167136.82,1
668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1
96,TRANSFER,8267760.5,C997276166,8267760.5,0.0,C1246358574,0.0,0.0,1
536,CASH_OUT,844213.81,C1857315735,844213.81,0.0,C541525278,0.0,844213.81,1
122,TRANSFER,2221683.68,C150631994,2221683.68,0.0,C1160422569,0.0,0.0,1
172,TRANSFER,692984.55,C548545362,692984.55,0.0,C373573022,0.0,0.0,1
583,CASH_OUT,1764389.11,C1297057320,1764389.11,0.0,C2133001459,7116057.41,8880446.51,1
528,CASH_OUT,11070.29,C1036084713,11070.29,0.0,C1070700458,341891.92,352962.21,1
567,CASH_OUT,3596.83,C828281311,3596.83,0.0,C1509838482,695666.18,699263.0,1
296,TRANSFER,716273.17,C178061397,716273.17,0.0,C1590888168,0.0,0.0,1
554,CASH_OUT,10000000.0,C2038780073,10000000.0,0.0,C1355993578,0.0,10000000.0,1
422,CASH_OUT,298365.86,C1916355655,298365.86,0.0,C1396514823,0.0,298365.86,1
709,TRANSFER,242296.17,C535302480,242296.17,0.0,C1442778560,0.0,0.0,1
561,TRANSFER,615954.92,C114731289,615954.92,0.0,C236726278,0.0,0.0,1
578,CASH_OUT,4961014.03,C1742941865,4961014.03,0.0,C1310890311,21847.95,4982861.98,1
402,TRANSFER,1301410.68,C939933921,1301410.68,0.0,C1813636275,0.0,0.0,1
621,TRANSFER,2060748.45,C1129518026,2060748.45,0.0,C1288050386,0.0,0.0,1
132,CASH_OUT,3735525.0,C577782900,3735525.0,0.0,C48297071,17860.51,3753385.51,1
572,CASH_OUT,340665.18,C1350659055,340665.18,0.0,C2055659976,422032.78,762697.96,1
142,TRANSFER,6168077.6,C1521066827,6168077.6,0.0,C237081413,0.0,0.0,1
310,TRANSFER,1868438.44,C1589465909,1868438.44,0.0,C749177191,0.0,0.0,1
43,TRANSFER,21987.0,C725236553,21987.0,0.0,C417640852,0.0,0.0,1
181,CASH_OUT,410299.86,C726906653,410299.86,0.0,C1672803928,53516.34,463816.19,1
741,TRANSFER,62297.18,C1565612524,62297.18,0.0,C435734396,0.0,0.0,1
452,CASH_OUT,7578130.45,C1390409394,7578130.45,0.0,C1709267320,1922837.25,9500967.7,1
250,CASH_OUT,10000000.0,C1321526330,10000000.0,0.0,C120368346,1640761.93,11640761.93,1
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1
720,TRANSFER,561027.94,C1493011618,561027.94,0.0,C1620712399,0.0,0.0,1
214,CASH_OUT,106434.23,C1639510217,106434.23,0.0,C1867808615,0.0,163775.04,1
267,CASH_OUT,37669.14,C689652584,37669.14,0.0,C1429618952,30613.05,68282.19,1
212,TRANSFER,1434440.31,C1722259172,1434440.31,0.0,C715201096,0.0,0.0,1
397,TRANSFER,52689.13,C1381675569,52689.13,0.0,C560235644,0.0,0.0,1
489,CASH_OUT,107128.17,C596998655,107128.17,0.0,C1550443264,29150.7,136278.86,1
464,CASH_OUT,1506795.1,C1504023425,1506795.1,0.0,C538717920,39851.76,1546646.86,1
481,CASH_OUT,548677.33,C676285921,548677.33,0.0,C1205336218,139582.33,688259.65,1
202,CASH_OUT,2263927.04,C94525444,2263927.04,0.0,C1450888906,0.0,2263927.04,1
322,CASH_OUT,20986.02,C142790245,20986.02,0.0,C592056924,3259785.07,3280771.09,1
623,TRANSFER,296156.97,C801116845,296156.97,0.0,C177042308,0.0,0.0,1
625,CASH_OUT,58924.16,C1141510718,58924.16,0.0,C1321586264,0.0,58924.16,1
170,CASH_OUT,2612915.2,C382837005,2612915.2,0.0,C386229497,7374588.54,9987503.74,1
676,TRANSFER,3542716.02,C1521869137,3542716.02,0.0,C377406581,0.0,0.0,1
40,TRANSFER,7887.75,C1551140519,7887.75,0.0,C311151183,0.0,0.0,1
675,TRANSFER,43440.97,C587426597,43440.97,0.0,C1630185413,0.0,0.0,1
296,TRANSFER,717046.74,C1732292791,717046.74,0.0,C1402438091,0.0,0.0,1
412,CASH_OUT,87438.83,C171722567,87438.83,0.0,C373099363,69617.57,157056.4,1
270,TRANSFER,134623.95,C1664606481,134623.95,0.0,C1000039615,0.0,0.0,1
43,TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1
349,TRANSFER,80800.21,C1531072167,80800.21,0.0,C1150452226,0.0,0.0,1
736,TRANSFER,53315.31,C914459666,53315.31,0.0,C73348302,0.0,0.0,1
312,CASH_OUT,117345.35,C1034868972,117345.35,0.0,C633592175,0.0,117345.35,1
12,CASH_OUT,1041647.06,C169939918,1041647.06,0.0,C1673501963,52730.33,1094377.39,1
90,CASH_OUT,134515.36,C1389046188,134515.36,0.0,C257288692,29488.06,164003.41,1
518,TRANSFER,22048.19,C1780908136,22048.19,0.0,C70941868,0.0,0.0,1
194,TRANSFER,1501297.88,C1043170433,1501297.88,0.0,C768896772,0.0,0.0,1
156,CASH_OUT,822361.52,C1678635027,822361.52,0.0,C1857006828,132201.9,954563.41,1
423,CASH_OUT,396757.22,C1392636479,396757.22,0.0,C1861392747,167363.79,564121.01,1
594,CASH_OUT,1592602.27,C1309793082,1592602.27,0.0,C1658727792,561920.93,2154523.2,1
531,CASH_OUT,4791.06,C1736966722,4791.06,0.0,C1399883678,4814602.17,4819393.23,1
493,TRANSFER,1214511.61,C1579869749,1214511.61,0.0,C1291615113,0.0,0.0,1
415,CASH_OUT,191834.14,C728560783,191834.14,0.0,C662256008,105924.3,297758.43,1
284,CASH_OUT,800115.05,C98533918,800115.05,0.0,C1726841955,317406.39,1117521.44,1
218,TRANSFER,145379.14,C460813809,145379.14,0.0,C1079863947,0.0,0.0,1
327,CASH_OUT,146729.67,C661431090,146729.67,0.0,C249687884,0.0,146729.67,1
217,TRANSFER,3452538.75,C937580010,3452538.75,0.0,C1096456296,0.0,0.0,1
439,CASH_OUT,3653274.35,C1052486086,3653274.35,0.0,C437308793,637138.07,4290412.42,1
108,CASH_OUT,36847.9,C479866096,36847.9,0.0,C875404163,0.0,36847.9,1
155,TRANSFER,2723017.17,C1732090063,2723017.17,0.0,C688711189,0.0,0.0,1
171,CASH_OUT,211721.9,C628388986,211721.9,0.0,C943512909,0.0,211721.9,1
44,CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1
698,CASH_OUT,2184556.65,C679742636,2184556.65,0.0,C1476073685,734500.25,2919056.89,1
383,TRANSFER,4104942.7,C827588953,4104942.7,0.0,C878693982,0.0,0.0,1
399,CASH_OUT,350017.08,C986981998,350017.08,0.0,C357229033,0.0,350017.08,1
486,CASH_OUT,1290619.25,C790188952,1290619.25,0.0,C472356199,0.0,1290619.25,1
82,TRANSFER,45077.1,C495624893,45077.1,0.0,C939460136,0.0,0.0,1
558,TRANSFER,244519.75,C189647886,244519.75,0.0,C532681837,0.0,0.0,1
157,CASH_OUT,95348.33,C1084653539,95348.33,0.0,C1027684091,616913.51,712261.84,1
268,TRANSFER,754874.26,C390809517,754874.26,0.0,C1817850202,0.0,0.0,1
233,TRANSFER,37357.32,C1908599999,37357.32,0.0,C232254728,0.0,0.0,1
212,TRANSFER,555574.92,C1651626047,555574.92,0.0,C1496518496,0.0,0.0,1
109,CASH_OUT,20243.24,C1068081772,20243.24,0.0,C966943233,1132460.42,1152703.66,1
551,TRANSFER,407907.34,C1375603076,407907.34,0.0,C1520555708,0.0,0.0,1
595,CASH_OUT,553124.56,C1914819336,553124.56,0.0,C1718348332,1939614.63,2492739.18,1
654,TRANSFER,48712.12,C1730244452,48712.12,0.0,C1093803514,0.0,0.0,1
487,CASH_OUT,609400.88,C1997658145,609400.88,0.0,C688618982,1620065.35,2229466.23,1
121,TRANSFER,2142164.0,C181177203,2142164.0,0.0,C1002183297,0.0,0.0,1
319,CASH_OUT,92545.17,C144515719,92545.17,0.0,C1147986175,0.0,92545.17,1
154,TRANSFER,3424092.39,C1468687617,3424092.39,0.0,C387457266,0.0,0.0,1
340,CASH_OUT,4677358.76,C171367749,4677358.76,0.0,C725544013,0.0,4677358.76,1
